segment_id,date_local,uptime,ped_lft,ped_rgt,ped_total,bike_lft,bike_rgt,bike_total,car_lft,car_rgt,car_total,heavy_lft,heavy_rgt,heavy_total,v85,car_speed0,car_speed10,car_speed20,car_speed30,car_speed40,car_speed50,car_speed60,car_speed70
9000004118,2022-08-27 07:00,0.338333,0,0,0,9,15,24,35,21,56,12,6,18,36.5,5.26,0.0,47.37,36.84,5.26,0.0,0.0,5.26
9000004118,2022-08-27 08:00,0.375278,5,3,8,51,29,80,51,43,93,13,13,27,38.5,2.86,5.71,40.0,34.29,17.14,0.0,0.0,0.0
9000004118,2022-08-27 09:00,0.359444,6,6,11,39,22,61,81,67,147,6,6,11,36.5,3.77,7.55,37.74,37.74,7.55,1.89,1.89,1.89
9000004118,2022-08-27 10:00,0.373056,5,5,11,83,54,137,75,80,155,11,8,19,48.0,1.72,5.17,37.93,22.41,17.24,12.07,0.0,3.45
9000004118,2022-08-27 11:00,0.382778,8,8,16,94,60,154,110,68,178,5,8,13,32.5,1.47,20.59,50.0,20.59,2.94,4.41,0.0,0.0
9000004118,2022-08-27 12:00,0.376667,8,16,24,109,77,186,112,90,202,5,16,21,38.5,2.63,17.11,35.53,27.63,11.84,3.95,1.32,0.0
9000004118,2022-08-27 13:00,0.388611,8,8,15,95,75,170,126,82,208,10,10,21,39.0,6.17,23.46,35.8,18.52,7.41,3.7,2.47,2.47
9000004118,2022-08-27 14:00,0.376667,5,3,8,90,64,154,90,56,146,13,27,40,41.5,1.82,12.73,34.55,29.09,16.36,0.0,0.0,5.45
9000004118,2022-08-27 15:00,0.395278,3,5,8,78,53,132,101,91,192,0,0,0,46.0,1.32,7.89,28.95,35.53,14.47,1.32,2.63,7.89
9000004118,2022-08-27 16:00,0.475278,2,4,6,61,72,133,105,72,177,8,2,11,35.0,3.57,28.57,23.81,32.14,5.95,0.0,2.38,3.57
9000004118,2022-08-27 17:00,0.456389,4,13,18,72,70,142,81,37,118,2,2,4,35.5,12.96,3.7,46.3,25.93,5.56,1.85,1.85,1.85
9000004118,2022-08-27 18:00,0.476944,0,4,4,105,65,170,90,69,159,10,6,17,32.0,6.58,9.21,50.0,26.32,3.95,1.32,1.32,1.32
9000004118,2022-08-27 19:00,0.016389,0,0,0,122,61,183,122,0,122,0,0,0,31.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
9000004118,2022-08-28 06:00,0.351111,0,0,0,6,3,9,14,11,26,3,0,3,36.5,0.0,0.0,22.22,66.67,0.0,11.11,0.0,0.0
9000004118,2022-08-28 07:00,0.474444,2,0,2,8,8,17,15,19,34,4,0,4,45.5,6.25,0.0,31.25,31.25,18.75,6.25,0.0,6.25
9000004118,2022-08-28 08:00,0.468056,6,6,13,17,15,32,24,28,51,4,13,17,37.0,0.0,8.33,25.0,54.17,8.33,0.0,0.0,4.17
9000004118,2022-08-28 09:00,0.456111,7,4,11,31,11,42,53,26,79,4,2,7,38.5,2.78,2.78,27.78,50.0,11.11,5.56,0.0,0.0
9000004118,2022-08-28 10:00,0.465833,2,2,4,47,45,92,26,49,75,11,6,17,47.0,0.0,14.29,37.14,11.43,22.86,2.86,2.86,8.57
9000004118,2022-08-28 11:00,0.471944,6,8,15,55,30,85,57,59,117,0,0,0,49.5,0.0,5.45,36.36,30.91,10.91,5.45,3.64,7.27
9000004118,2022-08-28 12:00,0.475556,6,6,13,67,55,122,65,67,132,11,2,13,39.5,1.59,4.76,34.92,41.27,7.94,3.17,0.0,6.35
9000004118,2022-08-28 13:00,0.466944,2,2,4,75,54,128,94,90,184,4,2,6,42.0,1.16,3.49,37.21,33.72,12.79,3.49,2.33,5.81
9000004118,2022-08-28 14:00,0.47,2,6,9,64,53,117,55,96,151,6,4,11,49.0,2.82,4.23,29.58,28.17,18.31,5.63,1.41,9.86
